state,frequency,pct
00010101000111001100,3,6.0E-6
00010101001001001100,4,8.0E-6
00010101001011001100,5,1.0E-5
00010101001101001100,2,4.0E-6
00010101001111001100,1,2.0E-6
00010101010001001100,1,2.0E-6
00010101010011001100,3,6.0E-6
00010101010101001100,3,6.0E-6
00010101010111001100,1,2.0E-6
00010101011001001100,3,6.0E-6
00010101011011001100,4,8.0E-6
00010101011101001100,1,2.0E-6
00010101011111001100,2,4.0E-6
00010101100001001100,6,1.2E-5
00010101100011001100,3,6.0E-6
00010101100101001100,4,8.0E-6
00010101101001001100,2,4.0E-6
00010101101011001100,2,4.0E-6
00010101101101001100,1,2.0E-6
00010101101111001100,3,6.0E-6
00010101110001001100,4,8.0E-6
00010101110011001100,2,4.0E-6
00010101110101001100,2,4.0E-6
00010101110111001100,3,6.0E-6
00010101111001001100,4,8.0E-6
00010101111011001100,2,4.0E-6
00010101111101001100,6,1.2E-5
00010101111111001100,4,8.0E-6
00010110000001001100,4,8.0E-6
00010110000011001100,4,8.0E-6
00010110000101001100,4,8.0E-6
00010110001001001100,1,2.0E-6
00010110001011001100,4,8.0E-6
00010110001101001100,5,1.0E-5
00010110001111001100,2,4.0E-6
00010110010001001100,1,2.0E-6
00010110010101001100,3,6.0E-6
00010110010111001100,5,1.0E-5
00010110011001001100,1,2.0E-6
00010110011011001100,1,2.0E-6
00010110011101001100,2,4.0E-6
00010110011111001100,3,6.0E-6
00010110100001001100,1,2.0E-6
00010110100011001100,5,1.0E-5
00010110100101001100,4,8.0E-6
00010110101001001100,6,1.2E-5
00010110101011001100,3,6.0E-6
00010110101101001100,1,2.0E-6
00010110101111001100,1,2.0E-6
00010110110001001100,4,8.0E-6
00010110110011001100,3,6.0E-6
00010110110101001100,2,4.0E-6
00010110110111001100,4,8.0E-6
00010110111001001100,2,4.0E-6
00010110111011001100,3,6.0E-6
00010110111101001100,3,6.0E-6
00010110111111001100,2,4.0E-6
00010111000011001100,2,4.0E-6
00010111000101001100,1,2.0E-6
00010111000111001100,3,6.0E-6
00010111001001001100,1,2.0E-6
00010111001011001100,2,4.0E-6
00010111001101001100,2,4.0E-6
00010111001111001100,7,1.4E-5
00010111010001001100,2,4.0E-6
00010111010011001100,5,1.0E-5
00010111010101001100,1,2.0E-6
00010111010111001100,3,6.0E-6
00010111011001001100,2,4.0E-6
00010111011011001100,4,8.0E-6
00010111011101001100,3,6.0E-6
00010111011111001100,5,1.0E-5
00010111100001001100,5,1.0E-5
00010111100011001100,5,1.0E-5
00010111100101001100,3,6.0E-6
00010111100111001100,2,4.0E-6
00010111101001001100,4,8.0E-6
00010111101011001100,2,4.0E-6
00010111101101001100,7,1.4E-5
