state,frequency,pct
00001010100111010100010000101010110,3,6.0E-6
00001010100111010100011000101010110,1,2.0E-6
00001010100111010100100000101010110,2,4.0E-6
00001010100111010100101000101010110,1,2.0E-6
00001010100111010100110000101010110,2,4.0E-6
00001010100111010100111000101010110,4,8.0E-6
00001010100111010101000000101010110,6,1.2E-5
00001010100111010101001000101010110,2,4.0E-6
00001010100111010101010000101010110,17,3.4E-5
00001010100111010101011000101010110,58,1.16E-4
00001010100111010101100000101010110,872,0.001744
00001010100111010101101000101010110,173,3.46E-4
00001010100111010101110000101010110,29,5.8E-5
00001010100111010101111000101010110,11,2.2E-5
00001010100111010110000000101010110,7,1.4E-5
00001010100111010110001000101010110,2,4.0E-6
00001010100111010110010000101010110,3,6.0E-6
00001010100111010110011000101010110,2,4.0E-6
00001010100111010110100000101010110,2,4.0E-6
00001010100111010110101000101010110,1,2.0E-6
00001010100111010111011000101010110,1,2.0E-6
00001010100111010111100000101010110,1,2.0E-6
00001010100111010111110000101010110,1,2.0E-6
00001010100111011001000000101010110,1,2.0E-6
00001010100111011010011000101010110,1,2.0E-6
00001010100111011011110000101010110,1,2.0E-6
00001010100111011011111000101010110,1,2.0E-6
00001010100111011110000000101010110,1,2.0E-6
00001010100111101100000000101010110,1,2.0E-6
00001010110111111011100000101010110,1,2.0E-6
00001011000100010111111000101010110,1,2.0E-6
00001011001111001110010000101010110,1,2.0E-6
00001011001111010000000000101010110,1,2.0E-6
00001011001111010001000000101010110,1,2.0E-6
00001011001111010001100000101010110,2,4.0E-6
00001011001111010001101000101010110,1,2.0E-6
00001011001111010001110000101010110,1,2.0E-6
00001011001111010001111000101010110,2,4.0E-6
00001011001111010010000000101010110,1,2.0E-6
00001011001111010010001000101010110,2,4.0E-6
00001011001111010010010000101010110,5,1.0E-5
00001011001111010010011000101010110,3,6.0E-6
00001011001111010010100000101010110,5,1.0E-5
00001011001111010010101000101010110,14,2.8E-5
00001011001111010010110000101010110,15,3.0E-5
00001011001111010010111000101010110,58,1.16E-4
00001011001111010011000000101010110,786,0.001572
00001011001111010011001000101010110,252,5.04E-4
00001011001111010011010000101010110,31,6.2E-5
00001011001111010011011000101010110,9,1.8E-5
00001011001111010011100000101010110,5,1.0E-5
00001011001111010011101000101010110,5,1.0E-5
00001011001111010011110000101010110,8,1.6E-5
00001011001111010100001000101010110,1,2.0E-6
00001011001111010100010000101010110,1,2.0E-6
00001011001111010100011000101010110,1,2.0E-6
00001011001111010100101000101010110,1,2.0E-6
00001011001111010101000000101010110,1,2.0E-6
00001011001111010101001000101010110,1,2.0E-6
00001011001111010101011000101010110,1,2.0E-6
00001011001111010110011000101010110,1,2.0E-6
00001011001111010110111000101010110,1,2.0E-6
00001011010100000000100000101010110,1,2.0E-6
00001011110111000111110000101010110,1,2.0E-6
00001011110111001101000000101010110,1,2.0E-6
00001011110111001110001000101010110,2,4.0E-6
00001011110111001110011000101010110,2,4.0E-6
00001011110111001110100000101010110,1,2.0E-6
00001011110111001110110000101010110,1,2.0E-6
00001011110111001110111000101010110,1,2.0E-6
00001011110111001111011000101010110,2,4.0E-6
00001011110111001111100000101010110,2,4.0E-6
00001011110111001111101000101010110,2,4.0E-6
00001011110111001111110000101010110,3,6.0E-6
00001011110111001111111000101010110,2,4.0E-6
00001011110111010000000000101010110,5,1.0E-5
00001011110111010000001000101010110,10,2.0E-5
00001011110111010000010000101010110,21,4.2E-5
00001011110111010000011000101010110,53,1.06E-4
00001011110111010000100000101010110,786,0.001572
00001011110111010000101000101010110,287,5.74E-4
00001011110111010000110000101010110,46,9.2E-5
00001011110111010000111000101010110,15,3.0E-5
00001011110111010001000000101010110,13,2.6E-5
00001011110111010001001000101010110,7,1.4E-5
00001011110111010001010000101010110,2,4.0E-6
00001011110111010001100000101010110,1,2.0E-6
00001011110111010001101000101010110,2,4.0E-6
00001011110111010001110000101010110,2,4.0E-6
00001011110111010001111000101010110,1,2.0E-6
00001011110111010010001000101010110,1,2.0E-6
00001011110111010010011000101010110,2,4.0E-6
00001011110111010010101000101010110,2,4.0E-6
00001011110111010011010000101010110,1,2.0E-6
00001011110111010011101000101010110,1,2.0E-6
00001011110111010011110000101010110,1,2.0E-6
00001011110111010111011000101010110,1,2.0E-6
00001100011110001100011000101010110,1,2.0E-6
00001100011110111110100000101010110,1,2.0E-6
00001100011110111111111000101010110,1,2.0E-6
00001100011111000101010000101010110,1,2.0E-6
00001100011111001010111000101010110,1,2.0E-6
00001100011111001011101000101010110,1,2.0E-6
00001100011111001100001000101010110,1,2.0E-6
00001100011111001100100000101010110,2,4.0E-6
00001100011111001100110000101010110,1,2.0E-6
00001100011111001100111000101010110,1,2.0E-6
00001100011111001101000000101010110,1,2.0E-6
00001100011111001101001000101010110,2,4.0E-6
00001100011111001101010000101010110,1,2.0E-6
00001100011111001101011000101010110,5,1.0E-5
00001100011111001101100000101010110,3,6.0E-6
00001100011111001101101000101010110,8,1.6E-5
00001100011111001101110000101010110,17,3.4E-5
00001100011111001101111000101010110,56,1.12E-4
00001100011111001110000000101010110,718,0.001436
00001100011111001110001000101010110,304,6.08E-4
00001100011111001110010000101010110,43,8.6E-5
00001100011111001110011000101010110,12,2.4E-5
00001100011111001110100000101010110,4,8.0E-6
00001100011111001110101000101010110,12,2.4E-5
00001100011111001110110000101010110,3,6.0E-6
00001100011111001110111000101010110,2,4.0E-6
00001100011111001111010000101010110,1,2.0E-6
00001100011111001111011000101010110,1,2.0E-6
00001100011111001111110000101010110,1,2.0E-6
00001100011111010001111000101010110,1,2.0E-6
00001100011111010010001000101010110,1,2.0E-6
00001100011111010100000000101010110,1,2.0E-6
